name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,Level 1 Category,level 2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
Pennette Pasta,"Brand: MANCINI
CASE | 12 x 500 GR",,,858115,a6e73c0c-5e23-4808-8a58-f24f037382a3,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/6a1b7979-11ab-43f5-b67c-0d04d145b815.png""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pennette Pasta #42,"Brand: DE CECCO
CASE | 20 x 1 LB",,,810730,d7914cdd-5a23-4426-a912-f967efbfd782,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/fcab82c9-5d26-58d1-99e7-5001c4e1427d.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne With Datterino & Tomato Sauce Kit,"Brand: MY COOKING BOX
CASE | 1 x 7 CT",,,404003,05f1f148-1353-45f1-96bb-e3cab0660d2d,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/31460f94-908b-4413-9d5f-6d8724c66b57.png""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Ziti,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856869,e5a77081-0b08-4897-9362-391ec1d76ffd,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/46aae9b7-51aa-4fb9-9e4f-0fed3c4493c1.jpeg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Ziti Pasta #26,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,811523,5a550621-275f-4951-8505-5bc1821ef1cb,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/2b72a149-b259-5618-96d2-740afcff7706.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Ziti Rigate Pasta #27,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,811534,9637c297-a40a-4366-a8b5-a26fa03a80be,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/0cd44a7b-16ed-5c25-9e8a-714400d5cb8c.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Zitoni,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856881,2af458d9-d82e-4840-a3b6-50a3cdbe365b,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a962a1c4-5d8b-58ab-87ab-648ec0ffcfc8.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Zitoni Pasta #24,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,857518,430c919e-1174-4e00-bdd7-dbdc39b12f89,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d920d88a-e9cb-5a8c-b519-92385e9ab411.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Zitoni Rigate Pasta #25,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,857494,98273d4f-d754-4d53-bed9-4a267d159a5f,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/01280ea0-08a4-5bdb-9dfd-e9eb01a9bc50.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pennine Pasta #29,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,811514,1d6424b2-fcf9-4e6d-bbea-34e645f532e4,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/388242ae-a549-5a4e-ab0f-96c4e396033f.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pennoni Lisci Pasta,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856544,5c189b31-7122-4dce-a866-7a84f0b075e0,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/16225356-e093-53da-90ed-7b1341b10b4f.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pennoni Pasta,"Brand: DI MARTINO
EACH | 1 x 1 LB
CASE | 10 x 1 LB",,,756991,8838ef34-8c47-44d3-9cd2-e5e639c15ed2,EACH,,CASE,,8.25E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/69cd6337-30f8-5b30-bf39-a08edd7935d3.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pennoni Pasta,"Brand: DI MARTINO
EACH | 1 x 1 LB
CASE | 10 x 1 LB",,,756991,39c865df-5907-4346-84dc-2c5238ade6bc,,,EACH,,8.25E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/69cd6337-30f8-5b30-bf39-a08edd7935d3.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pennoni Pasta #38,"Brand: DE CECCO
CASE | 12 x 1 LB",,,808781,d8a30a5c-eac4-495c-9ef3-c509c39bc697,EACH,,CASE,,24094001323,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a28321b8-b586-4c83-a404-561db85f9a1f.jpeg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pennoni Rigati Bulk Pasta,"Brand: DE CECCO
CASE | 4 x 5 LB",,,808783,d661b914-f30b-4f2a-b261-56b48c486a84,EACH,,CASE,,24094000166,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ddbd5cd0-253a-5109-8c7b-8f5232724a29.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pepe Pasta,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856907,e0a76ade-75a9-4804-b1cd-3d410d2e8f84,EACH,,CASE,,39153110519,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/17831049-4d4e-5b8a-af5a-aab85794b3d9.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Peperini Pasta #68,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,710774,f9949d34-141a-42c7-b22f-0991ffb2d519,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/33ccbc0e-a9f3-5d64-9b00-183784e32845.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pesto Stuffed Gnocchi,"Brand: MANTOVAGNOCCHI
CASE | 6 x 2.2 LB",,,710388,1668c018-040a-4730-a9ac-d3474bdfc7f9,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/0b540b35-e9e3-53fd-9d81-0b6ed0a4b65b.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pipe Rigate Pasta,"Brand: GIUSEPPE COCCO
CASE | 12 x 1 LB",,,817739,ed9c353b-142b-4dfc-bca2-6cfd8f887e8e,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pipette Rigate Pasta,"Brand: BARILLA
CASE | 12 x 16 OZ",,,816093,49584b7c-d069-4533-97fe-0bc046cfe1b7,EACH,,CASE,,76808002782,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8efd032a-2705-5bec-915d-af71c73374a4.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Porcini Ravioli,"Brand: SIGNOR
CASE | 1 x 7 LB",,,702230,90e72034-60d6-445b-92f1-6339c7e929d0,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/c78ecd43-e337-58f5-bcb4-e194178db64f.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Porcini Stuffed Gnocchi,"Brand: MANTOVAGNOCCHI
CASE | 6 x 2.2 LB",,,710378,ef73c49c-f372-488d-a5d7-272be8789926,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/b9c5f5e3-a374-521f-a0f9-241a84953330.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Porcini Truffle Sunflower Ravioli,"Brand: SEVIROLI
CASE | 1 x 5 LB",,,734295,d4495aa1-f02a-436d-8dd0-12579030206a,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Porcnini Sacchetti,"Brand: JOSEPHS
CASE | 2 x 3 LB",,,708351,76a0504c-a69d-4cd0-aa46-11682bb5655e,EACH,,CASE,,48769250113,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5ab144e8-78fb-5743-ac57-23bedfa781b9.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Portobello Mushroom Hexagon Ravioli,"Brand: SEVIROLI
CASE | 2 x 2.5 LB",,,734296,933873d9-342a-4bc0-a362-0ba91b681df4,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Potato Gnocchi,"Brand: BINDI
CASE | 10 x 2 LB",,,708531,3dcfd7e4-2a4b-4bce-8b71-3ae3f7392ec3,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Potato Gnocchi,"Brand: LA FEDE
CASE | 12 x 17.5 OZ",,,798107,4366b3f4-42e5-4b6a-bbc8-42ed9b4cd464,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/112b75cd-4f7f-5cde-a483-783e8e741817.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Potato Gnocchi 5LB,"Brand: DOLCE AMORE
CASE | 2 x 5 LB",,,857191,1f5ef09f-2d6c-4944-b818-363bd34ba2db,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Potato Gnocchi Frozen,"Brand: LABORATORIO
CASE | 1 x 13.2 LB",,,715086,4de55af3-9f83-4c63-9136-cea209f93430,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Potato Gnocchi Pasta,"Brand: JOSEPHS
CASE | 3 x 4 LB",,,708532,b5237136-8668-48c5-8f77-d4e9527c3abb,EACH,,CASE,,48769243276,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/771a8eb0-d9f6-5f08-abb5-f4892dfbcda7.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Potato Gnocchi Pasta,"Brand: DE CECCO
CASE | 12 x 1.1 LB",,,820280,52dda1ee-3a8e-4ab5-ad88-143b2bb72583,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/c51fcec4-a718-563a-91bb-403b4994ffb1.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Potato Gnocchi Pasta,"Brand: COLAVITA
CASE | 12 x 1 LB",,,856729,a1d057ed-6aec-476a-9f7c-b1b245c5c093,EACH,,CASE,,39153190108,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/529462cd-765f-5b46-90e6-e0abae603f37.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Precooked Penne Pasta,"Brand: SEVIROLI
CASE | 4 x 5 LB",,,715074,9c9869ec-93d1-45e4-bfab-0a040a6516df,EACH,,CASE,,74847000226,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/fbad04d7-4787-5eb2-a9ff-9e8aa9239561.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pumpkin Mascarpone Ravioli,"Brand: JOSEPHS
CASE | 2 x 3 LB",,,707823,8e7d1e5c-25e6-48c9-af07-9a31728a2ba6,EACH,,CASE,,48769357768,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/27a6674c-25f0-5180-89c6-77fa89d6b81d.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Racchette Pasta #90,"Brand: DE CECCO
CASE | 12 x 1 LB",,,810961,7eb2f692-7cd2-4afa-87d6-673608a247d5,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/53aa0c17-de5f-4d40-8573-736cd98b238c.jpeg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Radiatore Nugget Pasta,"Brand: ZEREGA
CASE | 1 x 20 LB",,,804100,3ea980a3-bf7a-4cbe-963b-0967678b70e8,EACH,,CASE,,1.01E+13,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Radiator Pasta,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856925,cf570259-7145-4089-8204-e48b90191cb8,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/e6c444eb-68f6-54be-8778-aa543c880254.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Raw Lo-Mein Noodles,"Brand: GOLDEN BOWL
EACH | 1 x 5 LB
CASE | 6 x 5 LB",,,803330,8ec9554c-5f67-4c1e-b795-5737c43669d2,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/2df8dfec-1bb3-5272-a1f6-ce4351a812d7.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
