"name","description","brand","category","sku","packSize","barcode","imageUrl","link"
"NOODLE LEMONILO CHICKEN CURRY SOUP NEW","","NEXUS FOODS","NOODLE INSTANT","#40096","4/ 6/ 2.57 OZ","882095223492","https://ecatalog.wismettacusa.com/upload/img/m/101381560651f27dc0a8716.99874151.jpg","https://ecatalog.wismettacusa.com/product.php?id=115248&branch=LOS"
"NOODLE JIAMPPONG RAMEN PULUMONE","","PULMUONE","NOODLE DRY","#40100","8/ 14.2 OZ","8801114164433","https://ecatalog.wismettacusa.com/upload/img/m/18335791286571f3d877e445.32505579.jpg","https://ecatalog.wismettacusa.com/product.php?id=125335&branch=LOS"
"NOODLE LEMONILO ONION CHICKEN RAMEN","","NEXUS FOODS","NOODLE INSTANT","#40103","4/ 6/ 2.57 OZ","882095223454","https://ecatalog.wismettacusa.com/upload/img/m/147115094165a9840b1d1061.08855034.jpg","https://ecatalog.wismettacusa.com/product.php?id=118089&branch=LOS"
"NOODLE JPN STIR FRY (YAKI UDON) OTAFUKU","","OTAFUKU","NOODLE DRY","#40104","12/ 14.82 OZ","780244000034","https://ecatalog.wismettacusa.com/upload/img/m/1536532787666227a70d00b5.05869581.jpg","https://ecatalog.wismettacusa.com/product.php?id=118090&branch=LOS"
"NOODLE INST DOENJANG STEW RAMEN","","PULMUONE","NOODLE INSTANT","#40106","8/ 15.9 OZ","8801114164440","https://ecatalog.wismettacusa.com/upload/img/m/6359678326643a44349f368.81628531.jpg","https://ecatalog.wismettacusa.com/product.php?id=122903&branch=LOS"
"NOODLE INST RAMEN KIMCHI STEW","","PULMUONE","NOODLE INSTANT","#40108","8/ 13.9 OZ","8801114164457","https://ecatalog.wismettacusa.com/upload/img/m/79769176666997db933a808.75851154.jpg","https://ecatalog.wismettacusa.com/product.php?id=126530&branch=LOS"
"NOODLE PUTIPA 2.2LB SK","","SK","NOODLE OTHER","#40496","8/ 2.2 LB","074410404963","https://ecatalog.wismettacusa.com/upload/img/m/109376440162e2f02409ce48.32420958.jpg","https://ecatalog.wismettacusa.com/product.php?id=102345&branch=LOS"
"NOODLE SOMEN BANSHU SOMEN TOA","","TOA","NOODLE DRY","#40497","2/ 20/ 7.05 OZ","074410404970","https://ecatalog.wismettacusa.com/upload/img/m/8585777406437232410e733.53274758.jpg","https://ecatalog.wismettacusa.com/product.php?id=105088&branch=LOS"
"NOODLE FRZ SOBA SANDAIME ICHIZEN F","","KATOKICHI","NOODLE FROZEN","#40555","6/ 6/ 10.93 OZ","074410405557","https://ecatalog.wismettacusa.com/upload/img/m/19860678925f078f82cb7eb4.13204899.jpg","https://ecatalog.wismettacusa.com/product.php?id=1653&branch=LOS"
"NOODLE FRZ SOBA TOSHIKOSHI ECHIZEN 3PC F","","TAKEFU","NOODLE FROZEN","#40558","2/ 12/ 16.4 OZ","074410405588","https://ecatalog.wismettacusa.com/upload/img/m/17088205305f078fdb4af3e0.63685047.jpg","https://ecatalog.wismettacusa.com/product.php?id=1654&branch=LOS"
"NOODLE LEMONILO FIRE CHOW MEIN","","NEXUS FOODS","NOODLE INSTANT","#40582","4/ 6/ 2.57 OZ","882095223447","https://ecatalog.wismettacusa.com/upload/img/m/98869990165a9a9221b17b4.71258366.jpg","https://ecatalog.wismettacusa.com/product.php?id=118088&branch=LOS"
"NOODLE UDON SANUKIYA ORIENTAL NO MSG SK","","SK","NOODLE CHILLED","#41087","12/ 7.05 OZ","074410410872","https://ecatalog.wismettacusa.com/upload/img/m/41087-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1581&branch=LOS"
"NOODLE UDON SANUKIYA CHICKEN NO MSG SK","","SK","NOODLE CHILLED","#41088","12/ 7.05 OZ","074410410889","https://ecatalog.wismettacusa.com/upload/img/m/41088-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1582&branch=LOS"
"NOODLE UDON SANUKIYA SPICY NO MSG SK","","SK","NOODLE CHILLED","#41090","12/ 7.05 OZ","074410410902","https://ecatalog.wismettacusa.com/upload/img/m/41090-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1584&branch=LOS"
"NOODLE INST CUP SOBA CUP SK","","SK","NOODLE INSTANT","#41098","12/ 7.16 OZ","074410410988","https://ecatalog.wismettacusa.com/upload/img/m/41098-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1495&branch=LOS"
"NOODLE INST CUP NAMA RAMEN SANUKI SK","","SK","NOODLE INSTANT","#41102","12/ 6.17 OZ","074410411022","https://ecatalog.wismettacusa.com/upload/img/m/41102-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1496&branch=LOS"
"NOODLE INST CUP SOMEN SANUKI SPICY SK","","SK","NOODLE INSTANT","#41103","12/ 5.82 OZ","074410411039","https://ecatalog.wismettacusa.com/upload/img/m/41103-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1497&branch=LOS"
"NOODLE ZARU SOBA 900G","","SK","NOODLE DRY","#41109","12/ 31.74 OZ","074410411098","https://ecatalog.wismettacusa.com/upload/img/m/41109-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1555&branch=LOS"
"NOODLE DRIED UDON 1KG SK","","SK","NOODLE DRY","#41110","12/ 2.2 LB","074410411107","https://ecatalog.wismettacusa.com/upload/img/m/9854848715b5248cd406b65.69960754.jpg","https://ecatalog.wismettacusa.com/product.php?id=1556&branch=LOS"
"NOODLE DRIED SOMEN 1KG SK","","SK","NOODLE DRY","#41111","12/ 2.2 LB","074410411114","https://ecatalog.wismettacusa.com/upload/img/m/6755642205b524d21df51d3.83534509.jpg","https://ecatalog.wismettacusa.com/product.php?id=1557&branch=LOS"
"NOODLE DRIED SOBA 800G SK","","SK","NOODLE DRY","#41113","12/ 28.21 OZ","074410411138","https://ecatalog.wismettacusa.com/upload/img/m/1210658545b524560ca07f0.72446468.jpg","https://ecatalog.wismettacusa.com/product.php?id=1558&branch=LOS"
"NOODLE INST SAPP MOMOSAN RAMEN CHICKEN","","SANYO","NOODLE INSTANT","#41200","3/ 30/ 3.36 OZ","076186550028","https://ecatalog.wismettacusa.com/upload/img/m/849903718611ec9757677b1.94728011.jpg","https://ecatalog.wismettacusa.com/product.php?id=59909&branch=LOS"
"NOODLE INST SAPP MOMOSAN RAMEN TONKOTSU","","SANYO","NOODLE INSTANT","#41201","3/ 30/ 3.44 OZ","076186550011","https://ecatalog.wismettacusa.com/upload/img/m/140503175611ec9900e1f95.73222265.jpg","https://ecatalog.wismettacusa.com/product.php?id=59910&branch=LOS"
"NOODLE INST BAG SAP YAKISOBA SRIRACHA","","SANYO FOODS","NOODLE INSTANT","#41217","24/ 3.6 OZ","076186000196","https://ecatalog.wismettacusa.com/upload/img/m/147709055662c4b58dd652d8.77359939.jpg","https://ecatalog.wismettacusa.com/product.php?id=104873&branch=LOS"
"NOODLE INST 5P SAPPO YAKISOBA SRIRACHA","","SANYO FOODS","NOODLE INSTANT","#41218","6/ 18 OZ","076186005191","https://ecatalog.wismettacusa.com/upload/img/m/2019549862c4b5c56da104.77637111.jpg","https://ecatalog.wismettacusa.com/product.php?id=104874&branch=LOS"
"NOODLE MILD RAMEN","","PULMUONE","NOODLE DRY","#41220","8/ 13.5 OZ","8801114119037","https://ecatalog.wismettacusa.com/upload/img/m/131769965466832a657d5b06.05882833.jpg","https://ecatalog.wismettacusa.com/product.php?id=116141&branch=LOS"
"NOODLE SPICY RAMEN","","PULMUONE","NOODLE DRY","#41223","8/ 13.5 OZ","8801114137227","https://ecatalog.wismettacusa.com/upload/img/m/149670964766832a49e63472.84510668.jpg","https://ecatalog.wismettacusa.com/product.php?id=116142&branch=LOS"
"NOODLE JIAJANG","","PULMUONE","NOODLE DRY","#41227","8/ 16.5 OZ","8801114159446","https://ecatalog.wismettacusa.com/upload/img/m/80685728066832a160648b4.75328533.jpg","https://ecatalog.wismettacusa.com/product.php?id=116146&branch=LOS"
"NOODLE SOMEN IBO NO ITO 250G TOA","","TOA","NOODLE DRY","#41456","36/ 8.82 OZ","074410414566","https://ecatalog.wismettacusa.com/upload/img/m/16015240875c50f3b5ada022.19688321.jpg","https://ecatalog.wismettacusa.com/product.php?id=1523&branch=LOS"
"NOODLE UDON FUKASHINOAN MARU UDON TOA","","TOA","NOODLE DRY","#41497","2/ 20/ 7.05 OZ","074410414979","https://ecatalog.wismettacusa.com/upload/img/m/1168509005d82b1e0b7b397.47493341.jpg","https://ecatalog.wismettacusa.com/product.php?id=1570&branch=LOS"
"NOODLE SOBA FUKASHINOAN TORORO TOA","","TOA","NOODLE DRY","#41499","2/ 20/ 6.35 OZ","074410414993","https://ecatalog.wismettacusa.com/upload/img/m/15379555946437234f4bd551.70706201.jpg","https://ecatalog.wismettacusa.com/product.php?id=1572&branch=LOS"
"NOODLE SHIRASAGI NO HANA SARASINA SOBA","","TOA","NOODLE DRY","#41651","14/ 25.39 OZ","074410416515","https://ecatalog.wismettacusa.com/upload/img/m/2052592925c0ee35b4b80d1.73465667.jpg","https://ecatalog.wismettacusa.com/product.php?id=1577&branch=LOS"
"NOODLE RAMEN FUKASHINOAN CHUKAMEN TOA","","TOA","NOODLE DRY","#41690","2/ 20/ 6.35 OZ","074410416904","https://ecatalog.wismettacusa.com/upload/img/m/4866574426437238a253815.00392811.jpg","https://ecatalog.wismettacusa.com/product.php?id=105089&branch=LOS"
"NOODLE SHIRASAGI NO HANA CHASOBA TOA","","TOA","NOODLE DRY","#41732","14/ 14.11 OZ","074410417321","https://ecatalog.wismettacusa.com/upload/img/m/20889526066238a5a58a9542.88223810.jpg","https://ecatalog.wismettacusa.com/product.php?id=99882&branch=LOS"
"NOODLE MENZANMAI NOODLE GIFTSET TOA","","TOA","NOODLE DRY","#41815","10/ 29 OZ","074410418151","https://ecatalog.wismettacusa.com/upload/img/m/31115905664ad963924f758.42444537.jpg","https://ecatalog.wismettacusa.com/product.php?id=113213&branch=LOS"
"NOODLE ZARU SOBA 3LB SK","","SK","NOODLE DRY","#41824","9/ 3 LB","074410418243","https://ecatalog.wismettacusa.com/upload/img/m/41824-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1522&branch=LOS"
"NOODLE SHIRASAGI NO HANA CHUKA 720G TOA","","TOA","NOODLE DRY","#41947","14/ 25.39 OZ","074410419479","https://ecatalog.wismettacusa.com/upload/img/m/7780771536238a5e1b6df78.37249814.jpg","https://ecatalog.wismettacusa.com/product.php?id=99881&branch=LOS"
"NOODLE UDON KOMEKO GLUTEN FREE TOA","","TOA","NOODLE DRY","#41951","4/ 12/ 5 OZ","074410419516","https://ecatalog.wismettacusa.com/upload/img/m/49741018061b7e0ffaebee3.21917596.jpg","https://ecatalog.wismettacusa.com/product.php?id=101187&branch=LOS"
"NOODLE RAMEN GLUTEN FREE TOA","","TOA","NOODLE DRY","#41952","4/ 12/ 5 OZ","074410419523","https://ecatalog.wismettacusa.com/upload/img/m/110563575461b7e111e67579.69236846.jpg","https://ecatalog.wismettacusa.com/product.php?id=101188&branch=LOS"
"NOODLE SOMEN GLUTEN FREE TOA","","TOA","NOODLE DRY","#41953","4/ 12/ 5 OZ","074410419530","https://ecatalog.wismettacusa.com/upload/img/m/34026257461b7e122a8f525.11373003.jpg","https://ecatalog.wismettacusa.com/product.php?id=101189&branch=LOS"
"NOODLE SOMEN MAMA NO AIJOU GF 100G TOA","","TOA","NOODLE DRY","#41954","4/ 12/ 3.52 OZ","074410419547","https://ecatalog.wismettacusa.com/upload/img/m/1003689750618c0ea1d9ab60.72920700.jpg","https://ecatalog.wismettacusa.com/product.php?id=100510&branch=LOS"
"NOODLE SOMEN SHIRASAGI NO ITO TOA","","TOA","NOODLE DRY","#42003","14/ 25.39 OZ","074410420031","https://ecatalog.wismettacusa.com/upload/img/m/42003-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1521&branch=LOS"
"NOODLE SHIRASAGI NO HANA SOBA 720G TOA","","TOA","NOODLE DRY","#42004","14/ 25.39 OZ","074410420048","https://ecatalog.wismettacusa.com/upload/img/m/42004-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1533&branch=LOS"
"NOODLE UDON MARU SHIRASAGI NO HANA TOA","","TOA","NOODLE DRY","#42005","14/ 25.39 OZ","074410420055","https://ecatalog.wismettacusa.com/upload/img/m/42005-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1534&branch=LOS"
"NOODLE SHIRASAGI NO HANAZARU UDON TOA","","TOA","NOODLE DRY","#42006","14/ 25.39 OZ","074410420062","https://ecatalog.wismettacusa.com/upload/img/m/42006-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1535&branch=LOS"
"NOODLE SHIRASAGI NO ITO HIYAMUGI TOA","","TOA","NOODLE DRY","#42007","14/ 25.39 OZ","074410420079","https://ecatalog.wismettacusa.com/upload/img/m/42007-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1536&branch=LOS"
"NOODLE INST CUP SAPP ICHIBAN TONKOTSU","","SANYO FOODS","NOODLE INSTANT","#42011","12/ 2.94 OZ","076186500054","https://ecatalog.wismettacusa.com/upload/img/m/20259015655f1858d26a7b56.91145651.jpg","https://ecatalog.wismettacusa.com/product.php?id=86367&branch=LOS"
"NOODLE HARIMA NO ITO SOMEN 400G SK","","SK","NOODLE DRY","#42082","25/ 14.1 OZ","074410420826","https://ecatalog.wismettacusa.com/upload/img/m/42082-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1537&branch=LOS"
"NOODLE UDON FUTONAGA 12OZ NANKA","","NANKA","NOODLE DRY","#43003","30/ 12 OZ","071533010019","https://ecatalog.wismettacusa.com/upload/img/m/13023715705c250b00a4b358.88485579.jpg","https://ecatalog.wismettacusa.com/product.php?id=1524&branch=LOS"
"SEASONED SEAWEED SNACK ON THE GO 20SH SK","","SK","NORI CUSTOM","#43004","24/ 40 G","074410430047","https://ecatalog.wismettacusa.com/upload/img/m/2808187266a00ee57c80b8.13789148.jpg","https://ecatalog.wismettacusa.com/product.php?id=104876&branch=LOS"
"SEASONED SHREDDED BURDOCK AND CARROT","","SK","DRIED, CHILLED VEGETABLE OTHER","#43016","20/ 17.63 OZ","074410430160","https://ecatalog.wismettacusa.com/upload/img/m/503865875669adb2bbf4740.78544069.jpg","https://ecatalog.wismettacusa.com/product.php?id=113829&branch=LOS"
"SEASONED HIJIKI","","SK","DRIED, CHILLED VEGETABLE OTHER","#43017","20/ 17.63 OZ","074410430177","https://ecatalog.wismettacusa.com/upload/img/m/181754908366846675bfa000.06215098.jpg","https://ecatalog.wismettacusa.com/product.php?id=113830&branch=LOS"
"SEASONED ASSORTED VEGETABLES","","SK","DRIED, CHILLED VEGETABLE OTHER","#43018","20/ 17.63 OZ","074410430184","https://ecatalog.wismettacusa.com/upload/img/m/11824304926684662fa92511.46638467.jpg","https://ecatalog.wismettacusa.com/product.php?id=113831&branch=LOS"
"SEASONED SHREDDED RADISH","","SK","DRIED, CHILLED VEGETABLE OTHER","#43019","20/ 17.63 OZ","074410430191","https://ecatalog.wismettacusa.com/upload/img/m/2784405516684665b0451f1.66734381.jpg","https://ecatalog.wismettacusa.com/product.php?id=113832&branch=LOS"
"NOODLE RAMEN WAVE 30/150G YAMACHAN F","","YAMACHAN","NOODLE CHILLED","#43035","30 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/154734223761506bf85df396.95898286.jpg","https://ecatalog.wismettacusa.com/product.php?id=1590&branch=LOS"
"SPAGHETTI KESSOKU 1.6MM MAMA NISSHIN","","MAMA","NOODLE DRY","#43962","20/ 21.16 OZ","074410439620","https://ecatalog.wismettacusa.com/upload/img/m/9736041175c40dcbf81e6a7.74800949.jpg","https://ecatalog.wismettacusa.com/product.php?id=1540&branch=LOS"
"NOODLE RAMEN SHOYU W/S 2P 01454.2 F","","SUN NOODLE","NOODLE FROZEN","#44067B","12/ 12.5 OZ","085315014546","https://ecatalog.wismettacusa.com/upload/img/m/2970790536145e8994e86d9.55871051.jpg","https://ecatalog.wismettacusa.com/product.php?id=91154&branch=LOS"
"NOODLE FRZ RAMEN MISO W/S 2P 01446.2 F","","SUN NOODLE","NOODLE FROZEN","#44068B","12/ 13.2 OZ","085315014461","https://ecatalog.wismettacusa.com/upload/img/m/5844861526145e8f4b729a6.85302396.jpg","https://ecatalog.wismettacusa.com/product.php?id=91153&branch=LOS"
"NOODLE RAMEN TONKOTSU W/S 2P 10712.1 F","","SUN NOODLE","NOODLE FROZEN","#44069B","12/ 13.3 OZ","085315107125","https://ecatalog.wismettacusa.com/upload/img/m/14368611566145e8da62f0a1.76682159.jpg","https://ecatalog.wismettacusa.com/product.php?id=92100&branch=LOS"
"NOODLE YAKISOBA W/SAUCE SUN 12109.2 F","","SUN NOODLE","NOODLE FROZEN","#44071A","15/ 11.5 OZ","085315233350","https://ecatalog.wismettacusa.com/upload/img/m/98426240366e1c4e1e04791.30632351.jpg","https://ecatalog.wismettacusa.com/product.php?id=91270&branch=LOS"
"NOODLE UDON NAMA INANIWA TYPE 30/150G F","","YAMACHAN","NOODLE CHILLED","#44072","30 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/44072.jpg","https://ecatalog.wismettacusa.com/product.php?id=1587&branch=LOS"
"NOODLE RAMEN TONKOTSU 2P YAMACHAN F","","YAMACHAN","NOODLE FROZEN","#44088","15/ 10.58 OZ","767921019305","https://ecatalog.wismettacusa.com/upload/img/m/187322138161506c38488407.24615688.jpg","https://ecatalog.wismettacusa.com/product.php?id=1594&branch=LOS"
"NOODLE SOBA NIHON W/SOUP SUN 09607.2 F","","SUN NOODLE","NOODLE FROZEN","#44109A","12/ 11.5 OZ","085315096078","https://ecatalog.wismettacusa.com/upload/img/m/34394532666e1c504989260.43456777.jpg","https://ecatalog.wismettacusa.com/product.php?id=92570&branch=LOS"
"NOODLE SAIMIN OHANA PACK S&S SUN 08906 F","","SUN NOODLE","NOODLE FROZEN","#44182A","6/ 40.5 OZ","085315089063","https://ecatalog.wismettacusa.com/upload/img/m/18258661835d82b4a86d52d3.11916655.jpg","https://ecatalog.wismettacusa.com/product.php?id=56784&branch=LOS"
"NOODLE RAMEN 120G 50P F","","YAMACHAN","NOODLE FROZEN","#44185","50 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/8596623396155f14b4ecdc1.65451523.jpg","https://ecatalog.wismettacusa.com/product.php?id=1675&branch=LOS"
"NOODLE RAMEN FUTOMEN 150G 40P F","","YAMACHAN","NOODLE FROZEN","#44190","40 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/10727332736155f185348ee6.17499160.jpg","https://ecatalog.wismettacusa.com/product.php?id=1676&branch=LOS"
"NOODLE RAMEN WV 150G 40P YAMACHAN F","","YAMACHAN","NOODLE FROZEN","#44192","40 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/11001162856155f20e7ee5e4.52863247.jpg","https://ecatalog.wismettacusa.com/product.php?id=1678&branch=LOS"
"NOODLE RAMEN 50/140G","","YAMACHAN","NOODLE FROZEN","#44206","50 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1976633406155f26d0bd1a5.40376165.jpg","https://ecatalog.wismettacusa.com/product.php?id=1681&branch=LOS"
"NOODLE RAMEN VH-22W SUN 11110 F","","SUN NOODLE","NOODLE FROZEN","#44239A","50 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1388857875646d5c50ed2621.33255611.jpg","https://ecatalog.wismettacusa.com/product.php?id=1690&branch=LOS"
"NOODLE RAMEN NAMA HAKATA 50/140 F","","YAMACHAN","NOODLE FROZEN","#44252","50 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/19452469056155f346151e12.38714557.jpg","https://ecatalog.wismettacusa.com/product.php?id=1691&branch=LOS"
"NOODLE RAMEN SHOYU 2PC NEW YAMACHAN F","","YAMACHAN","NOODLE FROZEN","#44283","15/ 10.79 OZ","767921020103","https://ecatalog.wismettacusa.com/upload/img/m/44283-3.jpg","https://ecatalog.wismettacusa.com/product.php?id=1698&branch=LOS"
"NOODLE RAMEN MISO 2PC NEW YAMACHAN F","","YAMACHAN","NOODLE FROZEN","#44284","15/ 11.29 OZ","767921020202","https://ecatalog.wismettacusa.com/upload/img/m/3158469215c37bd6eb36aa0.31509966.jpg","https://ecatalog.wismettacusa.com/product.php?id=1697&branch=LOS"
"NOODLE NOUKO MISO 2PC SK & YAMA F","","SK","NOODLE INSTANT","#44314","15/ 12.91 OZ","767921011217","https://ecatalog.wismettacusa.com/upload/img/m/13036100115c37bd85b367e8.50045480.jpg","https://ecatalog.wismettacusa.com/product.php?id=1171&branch=LOS"
"NOODLE YAKISOBA-16W SUN 12100 F","","SUN NOODLE","NOODLE FROZEN","#44325","50 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/12617857696145eb8b777973.95884946.jpg","https://ecatalog.wismettacusa.com/product.php?id=51486&branch=LOS"
"NOODLE RAMEN KALE #20 150G F","","YAMACHAN","NOODLE FROZEN","#44353","40 PC","767921443537","https://ecatalog.wismettacusa.com/upload/img/m/930972488615075b39a9fa1.75932394.jpg","https://ecatalog.wismettacusa.com/product.php?id=59559&branch=LOS"
"NOODLE RAMEN CLASSIC-22W SUN 01423 F","","SUN NOODLE","NOODLE FROZEN","#44371","50 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/183977896145ebe2232165.49001262.jpg","https://ecatalog.wismettacusa.com/product.php?id=88535&branch=LOS"
"NOODLE RAMEN MOCHI TSK-14S SUN 06106 F","","SUN NOODLE","NOODLE FROZEN","#44372","30 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/861881576145ebfa5c9a33.56363486.jpg","https://ecatalog.wismettacusa.com/product.php?id=88536&branch=LOS"
"NOODLE RAMEN TX-26S SUN 10714 F","","SUN NOODLE","NOODLE FROZEN","#44373","50 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/15398962786145ec11052be8.84448212.jpg","https://ecatalog.wismettacusa.com/product.php?id=88537&branch=LOS"
"NOODLE RAMEN TX-26S SUN 10717 F","","SUN NOODLE","NOODLE FROZEN","#44374","54 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/7530674526145ec272f6211.76050353.jpg","https://ecatalog.wismettacusa.com/product.php?id=88538&branch=LOS"
"NOODLE CL TAN TAN MEN W/SOUP 01457.1 F","","SUN NOODLE","NOODLE FROZEN","#44379","12/ 13.9 OZ","085315014577","https://ecatalog.wismettacusa.com/upload/img/m/2005977036145ec9bd96b46.55766736.jpg","https://ecatalog.wismettacusa.com/product.php?id=91152&branch=LOS"
"NOODLE RAMEN MAZEMEN W/ SOUP 2P F","","SUN NOODLE","NOODLE FROZEN","#44390","12/ 13.3 OZ","085315100263","https://ecatalog.wismettacusa.com/upload/img/m/105981023860d26274815987.31111051.jpg","https://ecatalog.wismettacusa.com/product.php?id=94451&branch=LOS"
"NOODLE CL HIYASHICHUKA W/SOUP SN 01453 F","","SUN NOODLE","NOODLE FROZEN","#44391A","12/ 14.9 OZ","085315014539","https://ecatalog.wismettacusa.com/upload/img/m/202280101466e1c52543deb1.11419624.jpg","https://ecatalog.wismettacusa.com/product.php?id=110432&branch=LOS"
"NOODLE RAMEN MEDIUM CLASSIC-22 01471.1 F","","SUN NOODLE","NOODLE FROZEN","#44396","18/ 10 OZ","085315014713","https://ecatalog.wismettacusa.com/upload/img/m/2079836614614b1f746ba721.76253665.jpg","https://ecatalog.wismettacusa.com/product.php?id=95495&branch=LOS"
