ada,sku,name,proof,size,pack,base_price,license_price,retail_price,group,Level 1 category,Level 2 category,Level 3 category
321,28341,CRYSTAL PALACE GIN,80,1000,12,6.41,6.1,7.19,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,28348,CRYSTAL PALACE GIN,80,1750,6,10.7,10.17,11.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,7494,DEATH'S DOOR GIN,94,750,6,26.78,25.44,29.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,72609,DEATH'S DOOR GIN W/TONIC,94,750,6,26.78,25.44,29.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,11893,DISTILLER'S GIN NO. 11,90,750,6,31.24,29.68,34.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,11894,DISTILLER'S GIN NO. 6,90,750,6,31.24,29.68,34.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10926,DRY FLY BARREL AGED GIN,80,375,6,27.5,26.12,30.8,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9985,DRY FLY WASHINGTON DRY GIN,80,750,12,26.74,25.4,29.95,Alcohol,spirits,Gin,Dry Gin
321,7135,FIFTY POUNDS GIN,87,750,6,30.36,28.83,33.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,72462,FIFTY POUNDS GIN W/GLS,87,750,6,30.36,28.83,33.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,27167,FIVE O'CLOCK GIN,80,750,12,5.36,5.08,5.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,27161,FIVE O'CLOCK GIN,80,1000,12,7.12,6.75,7.96,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,27168,FIVE O'CLOCK GIN,80,1750,6,11.61,11.02,12.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,27162,FIVE O'CLOCK GIN PL,80,200,48,1.68,1.6,1.89,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,27163,FIVE O'CLOCK GIN PL,80,375,24,3.2,3.05,3.59,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,27177,FIVE O'CLOCK GIN PL,80,750,12,5.36,5.08,5.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,27207,FLEISCHMANN'S D D,80,750,12,5.36,5.08,5.99,Alcohol,,,
321,27208,FLEISCHMANN'S D D,80,1750,6,13.37,12.69,14.96,Alcohol,,,
321,27217,FLEISCHMANN'S D D PL,80,750,12,5.36,5.08,5.99,Alcohol,,,
321,84933,GILBEY'S D L D,80,50,120,0.8,0.75,0.89,Alcohol,,,
321,27507,GILBEY'S D L D,80,750,12,8.74,8.3,9.79,Alcohol,,,
321,27501,GILBEY'S D L D,80,1000,12,11.14,10.6,12.49,Alcohol,,,
321,27508,GILBEY'S D L D,80,1750,6,16.95,16.11,18.99,Alcohol,,,
321,27502,GILBEY'S D L D PL,80,200,48,1.61,1.52,1.79,Alcohol,,,
321,27503,GILBEY'S D L D PL,80,375,24,4.01,3.81,4.49,Alcohol,,,
321,27517,GILBEY'S D L D PL,80,750,12,8.74,8.3,9.79,Alcohol,,,
321,27962,GORDON'S D L D,80,200,48,2.22,2.11,2.49,Alcohol,,,
321,27963,GORDON'S D L D,80,375,24,3.57,3.38,3.99,Alcohol,,,
321,27967,GORDON'S D L D,80,750,12,8.74,8.3,9.79,Alcohol,,,
321,27961,GORDON'S D L D,80,1000,12,11.61,11.02,12.99,Alcohol,,,
321,27968,GORDON'S D L D,80,1750,6,17.86,16.95,19.99,Alcohol,,,
321,12073,HAMPTONS GIN,94,750,6,22.28,21.16,24.95,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10755,JENSENS LONDON DRY GIN,86,750,12,35.71,33.93,40,Alcohol,spirits,Gin,London Dry Gin
321,10713,JUNIPERO GIN,98.6,750,6,26.78,25.44,29.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,12407,KOVAL DRY GIN,94,750,6,33.91,32.23,37.99,Alcohol,spirits,Gin,Dry Gin
321,12324,LANGLEY'S,83.4,750,6,35.7,33.92,39.99,Alcohol,,,
321,1024,MAGELLAN GIN,82.6,750,6,28.57,27.13,31.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,1025,MAGELLAN GIN,82.6,1000,6,32.45,30.83,36.35,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,5795,MAGELLAN GIN,82.6,1750,3,35.7,33.92,39.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,72375,MAGELLAN GIN W/GL,88,750,6,28.57,27.13,31.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,7651,MR BOSTON ENGLISH MARKET GIN,80,1000,12,6.07,5.76,6.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,12171,MUM'S RUIN,90,375,12,17.86,16.95,19.99,Alcohol,,,
321,12206,MUM'S RUIN,90,750,12,26.78,25.44,29.99,Alcohol,,,
321,28902,NIKOLAI GIN,80,200,48,1.68,1.6,1.89,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,28907,NIKOLAI GIN,80,750,12,5.8,5.5,6.49,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,89450,NIKOLAI GIN,80,1750,6,11.61,11.02,12.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10716,NO. 3 LONDON DRY GIN,92,750,6,35.7,33.92,39.99,Alcohol,spirits,Gin,London Dry Gin
321,28947,OLD COLONY GIN,80,750,12,6.51,6.18,7.29,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,28943,OLD COLONY GIN PL,80,375,24,3.3,3.13,3.69,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,28948,OLD COLONY GIN PL,80,1750,6,11.87,13.99,,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10916,OOLA GIN,94,750,12,31.2,29.65,34.95,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9886,PEARL GIN,80,750,12,10.7,10.17,11.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9887,PEARL GIN,80,1000,12,13.64,12.97,15.29,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9889,PEARL GIN PL,80,375,24,4.45,4.23,4.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9890,PEARL GIN PL,80,1750,6,15.26,17.99,,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,11986,PINCKNEY BEND AMERICAN GIN,93,750,12,26.78,25.44,29.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,11304,PINNACLE,80,375,24,4.18,3.98,4.69,Alcohol,,,
321,4533,PINNACLE,80,750,12,11.61,11.02,12.99,Alcohol,,,
321,11282,PINNACLE PL,80,50,120,0.88,0.85,1,Alcohol,,,
321,11330,PINNACLE PL,80,200,48,2.49,2.37,2.79,Alcohol,,,
321,4535,PINNACLE PL,80,1750,6,17.86,16.95,19.99,Alcohol,,,
321,5721,PLATINUM 7X,80,750,12,8.91,8.48,9.99,Alcohol,,,
321,10745,PLATINUM 7X PL,80,50,120,0.44,0.43,0.5,Alcohol,,,
321,589,PLYMOUTH GIN,82.4,750,6,33.03,31.37,36.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,590,PLYMOUTH GIN,82.4,1000,6,38.37,36.44,42.96,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,12588,REMEDI GIN,80,750,12,13.75,13.06,15.4,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,5427,ROGUE PINK SPRUCE GIN,90,750,12,30.25,28.74,33.88,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,11860,ROGUE SPRUCE GIN,90,750,12,29.7,28.22,33.27,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,3354,SEAGRAM'S DISTILLER'S RESERVE,94,200,48,2.66,2.54,2.99,Alcohol,,,
321,3355,SEAGRAM'S DISTILLER'S RESERVE,94,375,24,6.07,5.76,6.79,Alcohol,,,
321,3356,SEAGRAM'S DISTILLER'S RESERVE,94,750,12,11.61,11.02,12.99,Alcohol,,,
321,3357,SEAGRAM'S DISTILLER'S RESERVE,94,1750,6,22.32,21.2,24.99,Alcohol,,,
321,84493,SEAGRAM'S EXTRA DRY,80,50,120,0.87,0.81,0.96,Alcohol,,,
321,29844,SEAGRAM'S EXTRA DRY,80,100,48,1.68,1.6,1.89,Alcohol,,,
321,6767,SEAGRAM'S EXTRA DRY,80,200,24,2.66,2.54,2.99,Alcohol,,,
321,6768,SEAGRAM'S EXTRA DRY,80,375,12,4.45,4.23,4.99,Alcohol,,,
321,29847,SEAGRAM'S EXTRA DRY,80,750,12,8.91,8.48,9.99,Alcohol,,,
321,29841,SEAGRAM'S EXTRA DRY,80,1000,12,14.28,13.56,15.99,Alcohol,,,
321,29848,SEAGRAM'S EXTRA DRY,80,1750,6,19.62,18.62,21.96,Alcohol,,,
321,29837,SEAGRAM'S EXTRA DRY PL,80,750,12,8.91,8.48,9.99,Alcohol,,,
321,71805,SEAGRAM'S EXTRA/50ML EXTRA DRY,80,375,12,4.45,4.23,4.99,Alcohol,,,
321,10285,SMOOTH AMBLER BARREL AGED GIN,99,750,6,44.63,42.41,50,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10048,ST. GEORGE BOTANIVORE GIN,90,750,6,31.37,36.99,,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10050,ST. GEORGE DRY RYE GIN,90,750,6,33.03,31.37,36.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10051,ST. GEORGE GIN 3PK,90,200,8,26.76,25.42,29.97,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10054,ST. GEORGE TERROIR GIN,90,750,6,33.03,31.37,36.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,2079,TAAKA GIN,80,1000,12,6.07,5.76,6.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,2080,TAAKA GIN PL,80,1750,6,10.7,10.17,11.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,84393,TANQUERAY (ENG),94.6,50,120,1.78,1.69,1.99,Alcohol,,,
321,29922,TANQUERAY (ENG),94.6,200,48,5.36,5.08,5.99,Alcohol,,,
321,29927,TANQUERAY (ENG),94.6,750,12,19.62,18.62,21.96,Alcohol,,,
321,29921,TANQUERAY (ENG),94.6,1000,12,25.87,24.56,28.96,Alcohol,,,
321,29928,TANQUERAY (ENG),94.6,1750,6,40.16,38.16,44.99,Alcohol,,,
321,4098,TANQUERAY (ENG) FLASK,94.6,375,24,8.91,8.48,9.99,Alcohol,,,
321,2560,TANQUERAY (ENG) ROUND,94.6,375,24,8.91,8.48,9.99,Alcohol,,,
321,72589,TANQUERAY (ENG) W/2-50ML,94.6,750,12,19.62,18.62,21.96,Alcohol,,,
321,9691,TANQUERAY MALACCA GIN,80,1000,6,26.78,25.44,29.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,89970,TANQUERAY NO. TEN,94.6,750,12,32.12,30.5,35.96,Alcohol,,,
321,89990,TANQUERAY NO. TEN,94.6,1000,12,33.91,32.23,37.99,Alcohol,,,
321,1570,TANQUERAY NO. TEN,94.6,1750,6,62.49,59.37,69.99,Alcohol,,,
321,11563,TANQUERAY OLD TOM GIN,94.6,1000,6,30.36,28.83,33.99,Alcohol,spirits,Gin,Old Tom Gin
321,3971,TANQUERAY RANGPUR,82.6,750,12,19.62,18.62,21.96,Alcohol,,,
321,3970,TANQUERAY RANGPUR,82.6,1000,12,25.87,24.56,28.96,Alcohol,,,
321,5071,TANQUERAY RANGPUR,82.6,1750,6,39.25,37.29,43.96,Alcohol,,,
321,8429,THE BOTANIST,92,750,6,35.7,33.92,39.99,Alcohol,,,
321,10289,TUTHILLTOWN HALF MOON,92,1000,9,35.7,33.92,39.99,Alcohol,,,
321,11789,UNCLE VAL'S BOTANICAL GIN,90,750,6,33.55,31.87,37.57,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10893,VILYA SPIRITS SILVERTIP,88,750,6,35.71,33.93,40,Alcohol,,,
321,9069,ARROW SLOE GIN-30,30,750,12,6.51,6.18,7.29,Alcohol,spirits,Cordials & Liqueurs,Sloe Gin
321,9070,ARROW SLOE GIN-30,30,1000,12,7.39,7.03,8.29,Alcohol,spirits,Cordials & Liqueurs,Sloe Gin
321,8024,DEKUYPER SLOE GIN,40,750,12,6.24,5.93,6.99,Alcohol,spirits,Cordials & Liqueurs,Sloe Gin
321,196,MR. BOSTON SLOE GIN,60,1000,12,5.36,5.08,5.99,Alcohol,spirits,Cordials & Liqueurs,Sloe Gin
321,10919,OOLA WAITSBURG BRRL FINISH GIN,90,750,12,34.78,33.04,38.95,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,4351,SEAGRAM'S APPLE TWISTED GIN,70,375,24,5.16,4.91,5.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,4352,SEAGRAM'S APPLE TWISTED GIN,70,750,12,9.82,9.32,10.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,5715,SEAGRAM'S GRAPE TWISTED GIN,70,200,48,2.11,1.99,2.35,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,5716,SEAGRAM'S GRAPE TWISTED GIN,70,375,24,5.16,4.91,5.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,5682,SEAGRAM'S GRAPE TWISTED GIN,70,750,12,9.82,9.32,10.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,739,SEAGRAM'S LIME TWISTED GIN,70,50,120,0.53,0.5,0.59,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,740,SEAGRAM'S LIME TWISTED GIN,70,200,48,2.11,1.99,2.35,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,778,SEAGRAM'S LIME TWISTED GIN,70,375,24,5.16,4.91,5.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,742,SEAGRAM'S LIME TWISTED GIN,70,750,12,9.82,9.32,10.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,741,SEAGRAM'S LIME TWISTED GIN,70,1750,6,19.62,18.62,21.96,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,71881,SEAGRAM'S LIME TWIST/50ML GIN,70,375,24,5.16,4.91,5.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,11862,SEAGRAM'S MELON TWISTED GIN,70,375,24,5.16,4.91,5.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,11863,SEAGRAM'S MELON TWISTED GIN,70,750,12,9.82,9.32,10.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,11864,SEAGRAM'S MELON TWISTED GIN PL,70,50,120,0.53,0.5,0.59,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,1723,SEAGRAM'S ORANGE TWISTED GIN,70,375,24,5.16,4.91,5.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,1725,SEAGRAM'S ORANGE TWISTED GIN,70,750,12,9.82,9.32,10.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9351,SEAGRAM'S PEACH TWISTED GIN,70,200,48,2.11,1.99,2.35,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9212,SEAGRAM'S PEACH TWISTED GIN,70,375,24,5.16,4.91,5.79,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9213,SEAGRAM'S PEACH TWISTED GIN,70,750,12,9.82,9.32,10.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,9214,SEAGRAM'S PEACH TWISTED GIN PL,70,50,120,0.53,0.5,0.59,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,8866,SEAGRAM'S PINEAPPLE TWISTED,70,50,120,0.53,0.5,0.59,Alcohol,,,
321,12476,SEAGRAM'S PINEAPPLE TWISTED,70,200,48,2.11,1.99,2.35,Alcohol,,,
321,8867,SEAGRAM'S PINEAPPLE TWISTED,70,375,24,5.16,4.91,5.79,Alcohol,,,
321,8814,SEAGRAM'S PINEAPPLE TWISTED,70,750,12,9.82,9.32,10.99,Alcohol,,,
321,12477,SEAGRAM'S RED BERRY TWISTED,70,200,48,2.11,1.99,2.35,Alcohol,wine,Champagne & Sparkling,
321,10603,SEAGRAM'S RED BERRY TWISTED,70,375,24,5.16,4.91,5.79,Alcohol,wine,Champagne & Sparkling,
321,10604,SEAGRAM'S RED BERRY TWISTED,70,750,12,9.82,9.32,10.99,Alcohol,wine,Champagne & Sparkling,
321,72529,SEAGRAM'S VARIETY W/50ML PEACH,70,375,24,5.16,4.91,5.79,Alcohol,,,
321,11730,BOB & STACY'S BIG XO POUCH PL,80,200,24,4.01,3.81,4.49,Alcohol,,,
321,9406,CLEAR CREEK APPLE IN BOTTLE,80,750,12,89.28,84.81,99.99,Alcohol,,,
321,9413,CLEAR CREEK PEAR IN BOTTLE,80,750,12,89.28,84.81,99.99,Alcohol,,,
321,8023,DEKUYPER PEACH BRANDY,60,750,12,7.59,7.2,8.49,Alcohol,,,
321,5255,H WALKER PEACH BRANDY,60,750,12,8.03,7.62,8.99,Alcohol,,,
321,99740,JACQUES BONET BRANDY,80,1750,6,15.16,14.41,16.99,Alcohol,,,
321,96036,LAIRD'S APPLEJACK,80,750,12,17.86,16.95,19.99,Alcohol,,,
321,5992,LAIRD'S BLENDED APPLE JACK,80,375,12,8.91,8.48,9.99,Alcohol,,,
321,12145,LAIRD'S JERSEY LIGHTNING APPLE,100,750,12,26.78,25.44,29.99,Alcohol,,,
321,96806,LAIRD'S OLD APPLE BRANDY,80,750,12,28.57,27.13,31.99,Alcohol,,,
321,3992,LAIRD'S STRAIGHT APPLE BRANDY,100,750,12,26.78,25.44,29.99,Alcohol,,,
321,7080,MR BOSTON FIVE STAR,80,1000,12,8.47,8.05,9.49,Alcohol,,,
321,10697,OSOCALIS APPLE BRANDY,80,750,6,85.71,81.43,96,Alcohol,,,
321,10283,OSOCALIS RARE ALAMBIC BRANDY,80,750,6,48.21,45.8,54,Alcohol,,,
321,10346,OSOCALIS XO,80,750,12,124.99,118.74,139.99,Alcohol,,,
321,35847,ST CHARLES BRANDY,80,750,12,8.03,7.62,8.99,Alcohol,,,
321,11058,ST. GEORGE PEAR BRANDY,80,750,6,35.69,33.91,39.98,Alcohol,,,
321,11059,ST. GEORGE RASPBERRY BRANDY,80,750,6,35.69,33.91,39.98,Alcohol,,,
321,99140,ASBACH URALT BRDY (GER),80,750,12,25.87,24.56,28.96,Alcohol,,,
321,95610,AZTECA DE ORO BRANDY,80,750,12,24.99,23.74,27.99,Alcohol,,,
321,12132,BARSOL PISCO ACHOLADO,80,750,6,29.45,27.98,32.99,Alcohol,,Brandy & Cognac,Pisco
321,10778,BERTA BRIC DEL GAIAN,90,750,6,294.62,279.87,329.96,Alcohol,,,
321,12265,BERTA ELISI GRAPPA,86,750,6,151.78,144.19,169.99,Alcohol,,Brandy & Cognac,Grappa
321,10779,BERTA PAOLO BERTA,90,750,6,580.36,551.33,649.99,Alcohol,,,
321,10780,BERTA ROCCANIVO,90,750,6,294.62,279.87,329.96,Alcohol,,,
321,10781,BERTA TRESOLITRE,90,750,6,312.49,296.87,349.99,Alcohol,,,
321,84900,CAPEL PISCO RESERVADO LIQ,80,750,12,12.49,11.87,13.99,Alcohol,,Brandy & Cognac,Pisco
321,3023,CARDENAL MENDOZA,80,750,6,40.16,38.16,44.99,Alcohol,,,
321,72637,CARDENAL MENDOZA W/ DECANTER,80,750,6,40.16,38.16,44.99,Alcohol,,,
321,10804,CHRISTIAN DROUIN HORS D'AGE,84,750,12,133.91,127.23,149.99,Alcohol,,,
321,10803,CHRISTIAN DROUIN SELECTION,80,750,12,35.7,33.92,39.99,Alcohol,,,
321,10066,CRNOGORSKA LOZOVA RAKIJA,94,1000,12,22,20.9,24.64,Alcohol,,,
321,10038,CRNOGORSKI PRVIJENAC,100,1000,12,26.64,25.32,29.85,Alcohol,,,
321,12006,DANA STARA SLIVOVKA PLUM (SLO),80,1000,12,19.11,18.14,21.39,Alcohol,,,
321,5410,DON PEDRO RESERVA ESPECIAL,80,750,12,17.86,16.95,19.99,Alcohol,,,
321,94636,FUNDADOR BRANDY (SP),80,750,12,16.95,16.11,18.99,Alcohol,,,
321,8295,HARTLEY,80,200,48,1.78,1.69,1.99,Alcohol,,,
321,34823,HARTLEY,80,375,24,3.57,3.38,3.99,Alcohol,,,
321,34827,HARTLEY,80,750,12,8.03,7.62,8.99,Alcohol,,,
321,34821,HARTLEY,80,1000,12,8.91,8.48,9.99,Alcohol,,,
321,34828,HARTLEY,80,1750,6,16.95,16.11,18.99,Alcohol,,,
321,7972,HARTLEY PL,80,50,120,0.44,0.43,0.5,Alcohol,,,
321,8528,HARTLEY PL,80,100,48,1.34,1.26,1.49,Alcohol,,,
321,10537,ILIRIA RAKI RRUSHIT,100,750,12,26.68,25.35,29.89,Alcohol,,,
321,10067,KRUNA,100,750,12,29.98,28.48,33.58,Alcohol,,,
321,2027,MALSIJA GRAPE BRANDY,100,1000,12,25.03,23.77,28.03,Alcohol,,Brandy & Cognac,Grape Brandy
321,10676,MAROLO-9,12,,15,102.66,97.54,114.99,Alcohol,,,
321,4360,MOLETTO GRAPPA BARBERA,86,750,6,30.36,28.83,33.99,Alcohol,,Brandy & Cognac,Grappa
321,5994,MOLETTO GRAPPA DI MOSCATO,86,750,6,30.36,28.83,33.99,Alcohol,,Brandy & Cognac,Grappa
321,4361,MOLETTO GRAPPA NEBBIOLO,86,750,6,35.7,33.92,39.99,Alcohol,,Brandy & Cognac,Grappa
321,10039,MONTENEGRO LOZOVA RAKIJA,94,1000,12,24.06,22.85,26.94,Alcohol,,,
321,7298,PALINCA DE MARAMURES (ROM),80,750,12,20.35,19.32,22.78,Alcohol,,,
321,10475,PISCO PORTON,86,750,6,35.66,33.89,39.95,Alcohol,,Brandy & Cognac,Pisco
321,72479,PISCO PORTON W/2 GLS,86,750,6,35.66,33.89,39.95,Alcohol,,Brandy & Cognac,Pisco
321,10639,POLI CLEOPATRA MOSCATO ORO,80,750,6,70.13,66.64,78.56,Alcohol,,,
321,7898,POLI PERE (PEAR) BRANDY,80,750,6,68.82,65.37,77.07,Alcohol,,,
321,10782,POMME PRISONNIERE,80,1000,6,122.32,116.2,136.99,Alcohol,,,
321,12528,PREMIS LEGEND,80,50,48,6.24,5.93,6.99,Alcohol,,,
321,12161,PREMIS LEGEND,80,750,6,53.53,50.85,59.95,Alcohol,,,
321,36837,PRESIDENTE BRANDY (MEX),80,750,12,15.16,14.41,16.99,Alcohol,,,
321,6817,PRESIDENTE BRANDY (MEX),80,1000,12,17.86,16.95,19.99,Alcohol,,,
321,84420,PRESIDENTE BRANDY (MEX),80,1750,6,26.78,25.44,29.99,Alcohol,,,
321,8824,REMY MARTIN V,80,50,60,3.57,3.38,3.99,Alcohol,,,
321,8799,REMY MARTIN V,80,200,24,9.37,8.89,10.48,Alcohol,,,
321,8825,REMY MARTIN V,80,375,12,16.07,15.26,17.99,Alcohol,,,
321,8800,REMY MARTIN V,80,750,6,36.61,34.77,40.99,Alcohol,,,
321,8826,REMY MARTIN V,80,1000,6,50.87,48.31,56.96,Alcohol,,,
321,72269,REMY MARTIN V W/CKTL SHAKER,80,750,6,36.61,34.77,40.99,Alcohol,,,
321,72395,REMY MARTIN V W/2 GLS,80,750,6,36.61,34.77,40.99,Alcohol,,,
321,72371,REMY MARTIN V/PINEAPPLE JUICE,80,750,6,36.61,34.77,40.99,Alcohol,,,
321,11913,ROMATE SOLERA RESERVA,80,750,6,11.61,11.02,12.99,Alcohol,,,
321,12007,SADJEVEC APPLE-PEAR BRNDY(SLO),80,1000,12,19.94,18.95,22.34,Alcohol,,,
321,1890,SKRAPARI GRAPE BRANDY,100,750,12,18.15,17.25,20.34,Alcohol,,Brandy & Cognac,Grape Brandy
321,36882,ST REMY V S O P (FR),80,200,48,3.12,2.95,3.48,Alcohol,,,
321,36883,ST REMY V S O P (FR),80,375,24,5.36,5.08,5.99,Alcohol,,,
321,36887,ST REMY V S O P (FR),80,750,12,11.61,11.02,12.99,Alcohol,,,
321,6825,ST REMY V S O P (FR),80,1000,12,13.37,12.69,14.96,Alcohol,,,
321,9468,ST REMY VSOP (FR) AUTHENTIC PL,80,1750,6,22.32,21.2,24.99,Alcohol,,,
321,679,ST REMY X O NAPOLEON BRANDY,80,750,12,13.37,12.69,14.96,Alcohol,,,
321,10068,STARA SOKOLOVA DUNJA QUINCE,80,750,12,27.84,26.44,31.17,Alcohol,,,
321,2518,STARA SOKOLOVA SLIVOVITZ,80,750,12,28.02,26.62,31.38,Alcohol,,Brandy & Cognac,Slivovitz
321,8862,STARA SOKOLOVA VILJAMOVKA,80,750,12,26.26,24.95,29.41,Alcohol,,,
321,89230,STOCK '84 BRANDY (IT),80,750,12,9.37,8.89,10.48,Alcohol,,,
321,85486,STOCK '84 BRANDY (IT),80,1750,6,19.62,18.62,21.96,Alcohol,,,
321,11949,TSIPOURO TOINOUPO,80,750,12,20.63,19.61,23.12,Alcohol,,,
321,11844,UVA VIVA DI POLI,80,750,6,57.04,54.18,63.88,Alcohol,,,
321,4012,UZICANKA SLIVOVITZUM BRANDY,80,1000,12,21.86,20.75,24.47,Alcohol,,Brandy & Cognac,Slivovitz
321,11211,VALCO APPLE BRANDY,80,750,12,20.35,19.32,22.78,Alcohol,,,
321,10762,VETONE MARTINI MOSCATO ITALIA,90,750,12,25.71,24.43,28.8,Alcohol,,Others,Martini
,,,,,,,,,Alcohol,,,
321,8485,COURVOISIER C,80,375,12,11.61,11.02,12.99,Alcohol,,,
321,8517,COURVOISIER C,80,750,12,29.45,27.98,32.99,Alcohol,,,
321,4710,COURVOISIER EXCLUSIF,80,750,12,44.62,42.37,49.96,Alcohol,,,
321,9095,COURVOISIER GOLD,36,375,12,10.7,10.17,11.99,Alcohol,,,
321,9115,COURVOISIER GOLD,36,750,12,22.32,21.2,24.99,Alcohol,,,
321,11656,COURVOISIER GOLD,36,1000,12,22.32,21.2,24.99,Alcohol,,,
321,97046,COURVOISIER NAPOLEON,80,750,12,80.36,76.33,89.99,Alcohol,,,
321,7672,COURVOISIER ROSE,36,375,12,10.7,10.17,11.99,Alcohol,,,
321,7713,COURVOISIER ROSE,36,750,12,22.32,21.2,24.99,Alcohol,,,
321,11657,COURVOISIER ROSE,36,1000,12,22.32,21.2,24.99,Alcohol,,,
321,37070,COURVOISIER V S,80,50,72,2.22,2.11,2.49,Alcohol,,,
321,37084,COURVOISIER V S,80,100,48,4.45,4.23,4.99,Alcohol,,,
321,37072,COURVOISIER V S,80,200,24,6.24,5.93,6.99,Alcohol,,,
321,387,COURVOISIER V S,80,375,12,10.26,9.75,11.49,Alcohol,,,
321,37087,COURVOISIER V S,80,750,12,26.78,25.44,29.99,Alcohol,,,
321,37081,COURVOISIER V S,80,1000,12,35.7,33.92,39.99,Alcohol,,,
321,37088,COURVOISIER V S,80,1750,6,62.49,59.37,69.99,Alcohol,,,
321,71597,COURVOISIER V S W/FLASK,80,750,6,26.78,25.44,29.99,Alcohol,,,
321,72673,COURVOISIER VS W/GLS REC BOOK,80,750,6,26.78,25.44,29.99,Alcohol,,,
321,71695,COURVOISIER VS W/50ML COUR VS,80,375,12,10.26,9.75,11.49,Alcohol,,,
321,72379,COUR VS/50ML PUCKER WATERMELON,80,375,12,10.26,9.75,11.49,Alcohol,,,
321,3986,COURVOISIER V S O P,80,100,24,4.45,4.23,4.99,Alcohol,,,
