name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Lime Tequila Seltzer,"High Noon Spirits from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1546031,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2533381/72bb63bda51e3dfff7a04.png?1674303052,,https://johnsonbrothers.storefronts.site/p/AWRO8,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Black Cherry Vodka & Soda,"A juicy burst of flavor that’s a little tangy and a little sweet, always bubbly and bright. Vodka with real fruit juice, sparkling water & natural flavors. The easy-drinking, always socializing, great tasting, sun-toasting, blue sky celebrating, memory making awesomeness in a can hard seltzer.",,1517380,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386387/87124095fc3156c825e47.png?1657786885,,https://johnsonbrothers.storefronts.site/p/3RD0F,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Black Cherry Vodka & Soda,"A juicy burst of flavor that’s a little tangy and a little sweet, always bubbly and bright. Vodka with real fruit juice, sparkling water & natural flavors. The easy-drinking, always socializing, great tasting, sun-toasting, blue sky celebrating, memory making awesomeness in a can hard seltzer.",,1920942,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386387/87124095fc3156c825e47.png?1657786885,,https://johnsonbrothers.storefronts.site/p/3RD0F,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Grapefruit Vodka & Soda,"A fan-favorite. Fizzy, citrusy, and slightly sassy, but so refreshing. Vodka with real fruit juice, sparkling water & natural flavors. The easy-drinking, always socializing, great tasting, sun-toasting, blue sky celebrating, memory making awesomeness in a can hard seltzer.",,1551178,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386384/1dedf42938c58f72fa62c.png?1657786882,,https://johnsonbrothers.storefronts.site/p/5LEN7,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Grapefruit Vodka & Soda,"A fan-favorite. Fizzy, citrusy, and slightly sassy, but so refreshing. Vodka with real fruit juice, sparkling water & natural flavors. The easy-drinking, always socializing, great tasting, sun-toasting, blue sky celebrating, memory making awesomeness in a can hard seltzer.",,1342718,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386384/1dedf42938c58f72fa62c.png?1657786882,,https://johnsonbrothers.storefronts.site/p/5LEN7,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Lemon Vodka & Soda,"Bursting with mouthwatering flavor so citrusy and bright, lemon is clearly the life of the party. Its crisp, charming taste makes it perfect for a good time. Vodka with real fruit juice, sparkling water & natural flavors.",,1022787,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386182/e4a68ee0df72c3ff7a06a.png?1657781571,,https://johnsonbrothers.storefronts.site/p/N1BSJ,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Lime Vodka & Soda,"This mouthwatering sour hard seltzer might have the most attitude of the bunch. Vodka with real fruit juice, sparkling water & natural flavors.",,1631908,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386179/c2636978597da5d32ca1e.png?1657781567,,https://johnsonbrothers.storefronts.site/p/0NTTY,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Mango Vodka & Soda,"Sunny, bright and snappy, this mango sparkles on the tongue like sunlight on the sea.Vodka with real fruit juice, sparkling water & natural flavors.",,1274468,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386177/aaf38483401eef7ddbbae.png?1657781565,,https://johnsonbrothers.storefronts.site/p/UCFJE,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Passion Fruit Vodka & Soda,"When subtly tangy meets refreshingly sweet. Vodka with real fruit juice, sparkling water & natural flavors. The easy-drinking, always socializing, great tasting, sun-toasting, blue sky celebrating, memory making awesomeness in a can hard seltzer.",,1201759,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386389/8ba5889f81f951072751c.png?1657786890,,https://johnsonbrothers.storefronts.site/p/BXNA3,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Peach Vodka & Soda,"Bursting with fresh-picked, sun-drenched, perfectly ripe flavors. Vodka with real fruit juice, sparkling water & natural flavors.",,1416567,12,700.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386176/b5eac5ba1dbdd215d1f0e.png?1657781565,,https://johnsonbrothers.storefronts.site/p/4DXTM,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Peach Vodka & Soda,"Bursting with fresh-picked, sun-drenched, perfectly ripe flavors. Vodka with real fruit juice, sparkling water & natural flavors.",,1961220,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386176/b5eac5ba1dbdd215d1f0e.png?1657781565,,https://johnsonbrothers.storefronts.site/p/4DXTM,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Peach Vodka & Soda,"Bursting with fresh-picked, sun-drenched, perfectly ripe flavors. Vodka with real fruit juice, sparkling water & natural flavors.",,1276032,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386176/b5eac5ba1dbdd215d1f0e.png?1657781565,,https://johnsonbrothers.storefronts.site/p/4DXTM,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Pineapple Vodka & Soda,"Vodka with real fruit juice, sparkling water & natural flavors.",,1801799,12,700.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386172/2cf5194e5b253d19597b4.png?1657781558,,https://johnsonbrothers.storefronts.site/p/C426A,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Pineapple Vodka & Soda,"Vodka with real fruit juice, sparkling water & natural flavors.",,1761846,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386172/2cf5194e5b253d19597b4.png?1657781558,,https://johnsonbrothers.storefronts.site/p/C426A,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Pineapple Vodka & Soda,"Vodka with real fruit juice, sparkling water & natural flavors.",,1411546,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2386172/2cf5194e5b253d19597b4.png?1657781558,,https://johnsonbrothers.storefronts.site/p/C426A,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Watermelon Vodka & Soda,"Made with real vodka, real fruit juice, and sparkling water.",,1069422,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2385394/581202c320f77ce4d6d78.png?1657721408,,https://johnsonbrothers.storefronts.site/p/ES0S1,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Sun Sips Watermelon Vodka & Soda,"Made with real vodka, real fruit juice, and sparkling water.",,1571960,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2385394/581202c320f77ce4d6d78.png?1657721408,,https://johnsonbrothers.storefronts.site/p/ES0S1,,,,High Noon Spirits,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Blended Scotch Whisky,"The taste is light bodied and sweet with the honey and apples initially detectable on the nose picked up on tasting. There is also a liquorice taste present at the back of the palate, which remains into the finish, which is short.",,1189572,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/162902/824e35dca8845f159c36d.png?1522169266,,https://johnsonbrothers.storefronts.site/p/DMN33,,,,Highland Queen,Spirit,Whiskey,Scotch,,johnson brothers,Prestige Beverage Group,Scotland,Alcohol,Spirit,Whiskey,Scotch
Blended Scotch Whisky,"The taste is light bodied and sweet with the honey and apples initially detectable on the nose picked up on tasting. There is also a liquorice taste present at the back of the palate, which remains into the finish, which is short.",,1424108,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/162902/824e35dca8845f159c36d.png?1522169266,,https://johnsonbrothers.storefronts.site/p/DMN33,,,,Highland Queen,Spirit,Whiskey,Scotch,,johnson brothers,Prestige Beverage Group,Scotland,Alcohol,Spirit,Whiskey,Scotch
Blended Scotch Whisky Sherry Cask Finish,"Color : Beautiful, honey amber blend. 
Nose : Sweet spicy notes of sherry, mixed with hints of fresh barley and marzipan. Taste : Silky smooth, with the sweetness of the sherry combining perfectly with the smoothness of the oak, and subtle hints of smoke. Finish: Ending with a long, smooth finish.",,1061643,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2716326/84f4a040c246280ef32a0.png?1691067036,,https://johnsonbrothers.storefronts.site/p/TP0J1,,,,Highland Queen,Spirit,Whiskey,Scotch,,johnson brothers,Prestige Beverage Group,Scotland,Alcohol,Spirit,Whiskey,Scotch
Pays d'Oc Cabernet Sauvignon,"Hob Nob from France, provided by Deutsch Family Wine & Spirits. Enjoy the unique taste and quality.",,1386620,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2521387/d3de7e60dae01d93560e6.png?1672907371,,https://johnsonbrothers.storefronts.site/p/3O9JQ,,,,Hob Nob,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,France,Alcohol,Wine,Still,Red
Pays d'Oc Pinot Noir,"Hob Nob from France, provided by Deutsch Family Wine & Spirits. Enjoy the unique taste and quality.",,1695659,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2745717/0e6e6a390892979e1db68.png?1693428697,,https://johnsonbrothers.storefronts.site/p/UB4A8,,,,Hob Nob,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,France,Alcohol,Wine,Still,Red
Riesling Columbia Valley,"Our Riesling has a touch of sweetness and a balanced medly of ripe apricot, tangerine, and peach notes.",,1375780,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1574184/c76a136b239f911644875.png?1616721303,,https://johnsonbrothers.storefronts.site/p/8DXAU,,,,Hogue Cellars,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Riesling Late Harvest Columbia Valley,"Thr grapes for our Riesling ripen to the utmost, resulting in sweet, balanced flavors of apricot, orange zest, and honeyed lemon.",,1867619,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1874501/f6b063f0cf5b4d146ef36.png?1616735543,,https://johnsonbrothers.storefronts.site/p/NOKMI,,,,Hogue Cellars,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Calatayud Garnacha,"Color of intense dark cherry with a violet edge. Intense nose, dominated by ripe red fruits (raspberry, currant) together with spicy and mineral notes. A very fresh and fruity wine, full-bodied, pleasantly tannic with a light spice on the finish.",,1130469,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2939487/373caa340fadcba0489ba.png?1705930743,,https://johnsonbrothers.storefronts.site/p/QKURK,,,,Honoro Vera,Wine,Still,Red,,johnson brothers,Gil Family Estates,Spain,Alcohol,Wine,Still,Red
Jumilla Monastrell,"The Honoro Vera Monastrellis deeply colored with aromas of sweet herbs and spices, and the lush palate is bursting with ripe raspberries, blackberries, and cherries. Backing all of these aromas and flavors are firm tannins; which makes the wine a great match for braised lamb and pork dishes, as well as a plate of figs and aged cheeses.",,1011165,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2939399/10255afa2d5b86f583900.png?1705930663,,https://johnsonbrothers.storefronts.site/p/8LLCZ,,,,Honoro Vera,Wine,Still,Red,,johnson brothers,Gil Family Estates,Spain,Alcohol,Wine,Still,Red
Rioja Tempranillo,"A fruit forward, well-balanced wine with spicy notes on the palate. Ripe tannins, savory and mineral hints complement a pleasant cocoa finish.
",,1326118,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2939333/5d88543e212b7e693522e.png?1705930597,,https://johnsonbrothers.storefronts.site/p/FXVGS,,,,Honoro Vera,Wine,Still,Red,,johnson brothers,Gil Family Estates,Spain,Alcohol,Wine,Still,Red
12 Year Old American Whiskey,"Rare distillation and barrel aging practices, coupled with over a decade’s rest, have produced an American Whiskey with notes of maple, vanilla, ripe apple, and a long smooth finish. The whiskey is aged 12 years and made with a mash bill of 99% corn and 1% barley. The spirit was distilled to 189 proof, barreled at 140 proof, then bottled at 92 proof from second fill barrels.

",,1126017,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3101078/4d64a1f9fb1adf7c2e5bb.png?1714158976,,https://johnsonbrothers.storefronts.site/p/VBWXY,,,,Hooten Young,Spirit,Whiskey,Other,,johnson brothers,"WI, Inc",United States,Alcohol,Spirit,Whiskey,Other
Barrel Strength Bourbon Whiskey 114 Proof,"Our award-winning Reserve Barrel Strength Bourbon Whiskey is extraordinarily complex with notes of butterscotch, oak, and stone fruits. This barrel strength “wheated” bourbon is made from small batches of meticulously blended mature bourbon and non-chill filtered to provide a full-bodied and decadent finish",,1630894,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2186427/b691a232ae50cf713b2eb.png?1644395815,,https://johnsonbrothers.storefronts.site/p/IEOVK,,,,Horse Soldier,Spirit,Whiskey,Bourbon,,johnson brothers,Gallo,United States,Alcohol,Spirit,Whiskey,Bourbon
Small Batch Bourbon Whiskey,"Aroma : butterscotch, ginger, cherries.
Tasting : creamy toffee, dark stone fruits, ginger, cola, vanilla and oak.",,1662487,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/675075/64c4b911da6f69acc6a9e.png?1547816089,,https://johnsonbrothers.storefronts.site/p/N9SFQ,,,,Horse Soldier,Spirit,Whiskey,Bourbon,,johnson brothers,Gallo,United States,Alcohol,Spirit,Whiskey,Bourbon
Straight Bourbon Whiskey,"Aroma : toffee, sweet corn, apple.
Tasting : caramel, vanilla, toasted corn, honey, nutmeg, custard, with a hint of spicy oak.",,1286178,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2920203/2cbe4926e0f16366694c5.png?1704726725,,https://johnsonbrothers.storefronts.site/p/N0RQ6,,,,Horse Soldier,Spirit,Whiskey,Bourbon,,johnson brothers,Gallo,United States,Alcohol,Spirit,Whiskey,Bourbon
Plum Wine,Hoshi Plum wine has the taste of succulent plums with hints of orange blossoms; on the palate it is light and sweet.,,1224179,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/909228/f6eb67627eb38e1f1edeb.png?1556797922,,https://johnsonbrothers.storefronts.site/p/WSE6P,,,,Hoshi,Wine,Flavored/Fruit,Fruit,,johnson brothers,Prestige Beverage Group,United States,Alcohol,Wine,Flavored/Fruit,Fruit
