description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Made with a high concentration of fruit, Raspberry sorbetto boasts over 65% ripe IQF Raspberry puree from Mexico, flash frozen at the point of picking. It is then folded it into our signature simple syrup made of 100% Organic cane sugar and water.  With its deep reddish color, very little sugar is added to this naturally tart fruit favorite! Attributes: All Natural, Vegan, Dairy-Free, no Artificial colors or flavors, no Preservatives added, NON-GMO, KOSHER CERTIFIED Flag - K , Award Winning.",Raspberry Sorbet (Vegan),10875652N,,1x5 LTR Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10875652n_0.jpg",,,,https://www.chefswarehouse.com/products/10875652N/,GELATO FESTIVAL,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10875652n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Ice Cream, Gelato & Sorbet"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Ice Cream, Gelato & Sorbet"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Tea"",""product_variants"":[{""code"":""JDE_10875652N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x5 LTR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10875652N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10875652N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5 LTR Case""}}],""businessUnit"":""200001""}]}"
Sweetened Condensed Coconut Milk is a Water product in the Beverage category.,Sweetened Condensed Coconut Milk,10498252,,12 x 11.25 Oz Case,,,,,https://www.chefswarehouse.comundefined,93856992193,,,https://www.chefswarehouse.com/products/10498252/,NATURE'S CHARM,,,,NATURES CHARM,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Water"",""product_variants"":[{""code"":""JDE_10498252-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 11.25 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10498252""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10498252-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 11.25 Oz Case""}}],""businessUnit"":""200001""}]}"
Unsweetened Coconut Milk is a Cocoa product in the Beverage category.,Unsweetened Coconut Milk,10452895,,6 x 64 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10452895_0.jpg,,,,https://www.chefswarehouse.com/products/10452895/,SILK,,,,SILK,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10452895_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Cocoa"",""product_variants"":[{""code"":""JDE_10452895-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 64 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10452895""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10452895-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 64 Oz Case""}}],""businessUnit"":""200001""}]}"
Dairy Free Sour Cream is a Coffee product in the Beverage category.,Dairy Free Sour Cream,929026,,12 x 12 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/sour-cream-crème-fraiche/929026_0.jpg,20188060139,,,https://www.chefswarehouse.com/products/929026/,TOFUTTI,,,,TOFUTTI,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/sour-cream-crème-fraiche/929026_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Sour Cream & Crème Fraiche"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Coffee"",""product_variants"":[{""code"":""JDE_929026-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 12 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""929026""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_929026-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 12 Oz Case""}}],""businessUnit"":""200001""}]}"
"Our plant-based Greek yogurt, is a minimalist masterpiece made from just three simple ingredients.   A delight for the discerning palate and a game-changer for those seeking healthier, plant-based options.",Organic Greek-Style Yogurt (Coconut),1105540,,1x10 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy-/1105540_0.jpg,8.50E+11,,,https://www.chefswarehouse.com/products/1105540/,NOUNOS CREAMERY,,,,BELSTEL FOODS INC.,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy-/1105540_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Yogurt & Cottage Cheese"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Dispensed Beverages"",""product_variants"":[{""code"":""JDE_1105540-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x10 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1105540""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1105540-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x10 LB Case""}}],""businessUnit"":""200001""}]}"
All Purpose Plant Based Butter is a Healthcare Beverages product in the Beverage category.,All Purpose Plant Based Butter,1101430,,36x1 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/butter/1101430_0.jpg,,,,https://www.chefswarehouse.com/products/1101430/,TOURLAMI,,,,EVOLVED FOODS,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/butter/1101430_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Butter"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Butter"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Healthcare Beverages"",""product_variants"":[{""code"":""JDE_1101430-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""36x1 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101430""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101430-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""36x1 LB Case""}}],""businessUnit"":""200001""}]}"
Milkadamia Latte da Barista,Latte Da Macadamia Milk,10935740,,6x32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10935740_0.jpg,8.58E+11,,,https://www.chefswarehouse.com/products/10935740/,MILKADAMIA,,,,MILKADAMIA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10935740_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""Australia"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Juice"",""product_variants"":[{""code"":""JDE_10935740-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10935740""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10935740-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x32 Oz Case""}}],""businessUnit"":""200001""}]}"
COCONUT WHIPPING CREAM,Coconut Whipping Cream,10522769,,12x15 Oz Case,,,,,https://www.chefswarehouse.comundefined,,,,https://www.chefswarehouse.com/products/10522769/,NATURE'S CHARM,,,,VASINEE FOOD CORP,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Milk & Cream"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Ready to Drink"",""product_variants"":[{""code"":""JDE_10522769-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x15 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10522769""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10522769-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x15 Oz Case""}}],""businessUnit"":""200001""}]}"
Add some coconutty deliciousness to your coffee creations with Coconut Barista Blend. It foams and steams perfectly for all your coffee creations but comes with the added flavor and creaminess of coconut. Blending beautifully with hot or iced coffee.,Barista Blend Coconut Milk,1108037,,12x32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/1108037_0.jpg,8.14E+11,,,https://www.chefswarehouse.com/products/1108037/,CALIFIA FARMS,,,,CALIFIA FARMS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/1108037_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Soft Drinks"",""product_variants"":[{""code"":""JDE_1108037-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1108037""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1108037-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x32 Oz Case""}}],""businessUnit"":""200001""}]}"
Milkadamia Unsweetened Macadamia Original Milk,Milkadamia Macadamia Milk,10622479,,6x32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy-/10622479_0.jpg,,,,https://www.chefswarehouse.com/products/10622479/,MILKADAMIA,,,,MILKADAMIA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy-/10622479_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Milk & Cream"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Sports Drinks"",""product_variants"":[{""code"":""JDE_10622479-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10622479""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10622479-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x32 Oz Case""}}],""businessUnit"":""200001""}]}"
"We start with our signature homemade 100% Organic Oat Milk base, we then add our freshly roasted, finely ground Antep Turkish pistachio butter, which we have roasted to exact specifications, to our base. Full of so much Pistachio flavor, it is truly a feast for the senses. Attributes: All Natural,. Vegan, Dairy-Free, no Artificial colors or flavors, no Preservatives added, NON-GMO, KOSHER CERTIFIED Flag - K",Oat Pistachio Gelato (Vegan),10919029N,,1x5 LTR Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10919029n_0.jpg",,,,https://www.chefswarehouse.com/products/10919029N/,GELATO FESTIVAL,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10919029n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Ice Cream, Gelato & Sorbet"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Ice Cream, Gelato & Sorbet"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Syrups"",""product_variants"":[{""code"":""JDE_10919029N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x5 LTR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10919029N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10919029N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5 LTR Case""}}],""businessUnit"":""200001""}]}"
Vegan Butter is a Tea product in the Beverage category.,Vegan Butter,10940047,,6x2 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/butter/10940047_0.jpg,,,,https://www.chefswarehouse.com/products/10940047/,MONTYS NYC,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/butter/10940047_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Plant Based Dairy"",""sub-category"":""Butter"",""sub-sub-category"":""Butter"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Tea"",""product_variants"":[{""code"":""JDE_10940047-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x2 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10940047""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10940047-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x2 LB Case""}}],""businessUnit"":""200001""}]}"
